therapy,gene,mean_Pre | Responder,sd_Pre | Responder,n_Pre | Responder,mean_Pre | Non-responder,sd_Pre | Non-responder,n_Pre | Non-responder,mean_Post | Responder,sd_Post | Responder,n_Post | Responder,mean_Post | Non-responder,sd_Post | Non-responder,n_Post | Non-responder,p_R_vs_NR_Pre,p_R_vs_NR_Post,p_Pre_vs_Post_Responder_unpaired,n_unpaired_Responder,p_Pre_vs_Post_Non-responder_unpaired,n_unpaired_Non-responder
anti-CTLA4+PD1,ZFP36L2,1.4513430297374725,0.14410398613053077,4,1.2926931381225586,,1,1.2389813264211018,0.14084233326960796,3,0.9655767679214478,0.2945933212744139,2,,,0.22857142857142856,3,,1
