therapy,gene,mean_Pre | Responder,sd_Pre | Responder,n_Pre | Responder,mean_Pre | Non-responder,sd_Pre | Non-responder,n_Pre | Non-responder,mean_Post | Responder,sd_Post | Responder,n_Post | Responder,mean_Post | Non-responder,sd_Post | Non-responder,n_Post | Non-responder,p_R_vs_NR_Pre,p_R_vs_NR_Post,p_Pre_vs_Post_Responder_unpaired,n_unpaired_Responder,p_Pre_vs_Post_Non-responder_paired,n_paired_Non-responder
anti-PD1,ZFP36L2,1.1744574308395386,0.13899576570222458,4,1.3985324800014496,0.37882027834882526,8,1.7317472994327545,0.2936331316953434,4,1.3178624749183654,0.2899898613071187,15,0.3676767676767677,0.048503611971104234,0.02857142857142857,4,1.0,5
