therapy,gene,mean_Pre | Responder,sd_Pre | Responder,n_Pre | Responder,mean_Pre | Non-responder,sd_Pre | Non-responder,n_Pre | Non-responder,mean_Post | Responder,sd_Post | Responder,n_Post | Responder,mean_Post | Non-responder,sd_Post | Non-responder,n_Post | Non-responder,p_R_vs_NR_Pre,p_R_vs_NR_Post,p_Pre_vs_Post_Responder_unpaired,n_unpaired_Responder,p_Pre_vs_Post_Non-responder_paired,n_paired_Non-responder
anti-PD1,RC3H2,0.36131178587675095,0.10082882930836175,4,0.35368360951542854,0.06899105412286176,8,0.29131174087524414,0.0740893633355214,4,0.4240733524163564,0.11079395823650945,15,0.9333333333333333,0.03663570691434469,0.34285714285714286,4,0.0625,5
