therapy,gene,mean_Pre | Responder,sd_Pre | Responder,n_Pre | Responder,mean_Pre | Non-responder,sd_Pre | Non-responder,n_Pre | Non-responder,mean_Post | Responder,sd_Post | Responder,n_Post | Responder,mean_Post | Non-responder,sd_Post | Non-responder,n_Post | Non-responder,p_R_vs_NR_Pre,p_R_vs_NR_Post,p_Pre_vs_Post_Responder_unpaired,n_unpaired_Responder,p_Pre_vs_Post_Non-responder_paired,n_paired_Non-responder
anti-PD1,HNRNPLL,0.6492503583431244,0.35015108574689247,4,0.9345346130430698,0.2563989082128291,8,0.6862357035279274,0.39485364352651864,4,0.859431787331899,0.26140136947869763,15,0.2828282828282829,0.4107327141382869,1.0,4,0.4375,5
